-8.94134841944	9.31974408868	39.2246984667
3.7378764178	4.20729211204	28.5443876492
-7.77923700474	2.45986283306	5.412701653
5.80918703531	-3.97054469827	-9.51083562579
-9.81046494364	4.34278474098	12.8151188744
-0.109706804066	1.30071506015	8.34461114742
-9.47997332949	3.15674460411	7.3525816741
4.56289597157	-0.220890993857	7.34283268612
9.92484586889	5.05984626999	41.0315940564
2.99814870325	-1.50845708155	-1.33810411743
-4.14525418919	1.94449422843	7.70444860413
-3.72180273633	3.61749013335	17.238421934
2.8835920788	8.86132386026	50.5787213435
-2.69522038348	-1.835373007	-8.66739667406
2.29512712408	-1.69217231831	-1.81237772331
3.84412193438	0.230481386481	8.42169552155
-4.78329529841	1.03603635482	1.9967347054
-1.90689775239	-9.08316182379	-43.2910911535
-1.7758814021	-5.79079147137	-28.0974366398
-4.65282036244	4.12803414579	18.1519628445
5.00038300295	-8.99452001212	-35.1070866368
-5.36001166583	-5.45113127035	-31.1871911754
-6.70378980883	4.018792846	14.4676344611
-4.22632754606	-6.37602828867	-34.0487792041
6.79652090858	-0.7196252006	6.91822635218
-2.51039438041	-6.92220062645	-34.4274516898
7.34960414983	-3.8143413217	-6.94576283721
3.92429082142	-9.62587050454	-40.4126051814
4.78721130866	7.52587330276	46.8259222356
2.76207429704	-6.11407698218	-23.9122560322
-2.264437853	-1.62643852335	-9.35044881293
-4.6869836664	-6.83293377347	-37.5500443522
1.61124355571	8.54440391899	46.5740882697
8.0323509678	-7.47688201838	-24.2041311436
-0.297172880973	-8.60172258637	-40.5922690767
5.65556040351	0.778097749554	14.425550468
7.75895687709	1.23663457386	18.0202322884
4.3276780973	6.87947928945	44.0268085862
-7.91771927658	4.14068698179	13.5863067322
7.58238432683	2.03948301344	23.2125637595
0.273338542573	-0.120026492265	1.5260572863
8.7778072042	5.9956059402	43.6160206079
6.2261275411	-1.91499567997	0.670834950399
6.8761856504	-8.73929475935	-31.8534643741
9.48870108265	-5.37789301555	-13.1238060318
4.14293961603	3.45858945462	25.6568047986
3.82331143324	2.33027857844	18.969483423
-8.53311903928	5.1522312954	17.1954346189
-5.8910852556	-9.77373371599	-52.4373484606
-8.4320029061	9.58327620453	40.2877966674
2.54466065467	-5.86554520029	-22.7492009621
7.4844726603	6.2274392551	42.9343298312
1.24157310802	4.98304936874	31.3431116958
0.174593652067	-1.31685039541	-2.74150596703
-6.42406734608	4.70600713589	19.4031102209
-0.0517555262546	-4.71819537559	-20.3999703622
7.0842334485	7.85200107585	51.2658044231
4.63710596014	1.90680367361	18.3288097175
1.91371031701	-5.46077465205	-21.7116536656
9.4312918841	5.0750118885	40.5674037553
-9.90995763232	-6.63110772004	-42.5136065258
-2.04465410674	-4.22217563294	-20.5575113911
4.57727769757	-4.33188059373	-12.8326018097
-0.314392400146	9.26013151963	49.3630166496
-8.04697131982	-3.29564385654	-22.6279148155
8.56184611675	3.29049560745	30.5388731306
-1.66275256316	5.4925282383	28.2303246965
5.51043690612	-4.59940142985	-13.6276462773
-3.94469247235	6.89531577041	31.1852889681
0.109713136504	5.7123600142	32.5121838096
3.92625579773	9.40613621038	55.4286875506
-8.06773632392	-3.49356007316	-24.0121759947
-7.50291747652	-4.23850530353	-26.73583005
3.79750064058	9.08668781189	54.2882835268
9.44364044354	-2.79843746817	1.19229824461
-8.68008399088	2.76700820449	6.29451188118
4.97661846366	7.63560849778	48.1696430135
-1.51355956675	0.819215881887	4.91938012553
5.15646169809	-1.30407501443	2.27767846995
9.23201667142	-2.92067049	-0.984037097206
3.54387370263	7.67081828136	44.2227012441
-8.43068928301	-3.83834413818	-26.5523430277
-1.79986520913	-9.38136200202	-45.0882079495
5.32397902993	9.55729080696	57.2294375882
-7.27428788845	-9.918353453	-54.8364505444
-1.37818691613	-4.18394003358	-19.3367234183
-4.55617641571	-7.43007248199	-39.7221925443
7.72208515069	-9.92838651122	-37.7252612451
8.85161189251	-3.3987732378	-3.37079314367
-0.700994050086	-6.16454217833	-28.1457593969
0.370927872027	-4.16443023296	-17.5837325425
-5.77814813522	-9.51953877748	-51.5684669033
